game_pk,home_Team,away_Team,home_game_date,away_game_date,home_sp_mlbam,away_sp_mlbam,home_roll5_win_pct,home_roll5_runs_scored,home_roll5_runs_allowed,home_roll5_run_diff,away_roll5_win_pct,away_roll5_runs_scored,away_roll5_runs_allowed,away_roll5_run_diff,home_sp_roll3_velocity,home_sp_roll3_woba,home_sp_roll3_xwoba,home_sp_roll3_k_percent,home_sp_roll3_bb_percent,away_sp_roll3_velocity,away_sp_roll3_woba,away_sp_roll3_xwoba,away_sp_roll3_k_percent,away_sp_roll3_bb_percent,home_win_pct_to_date,away_win_pct_to_date,home_home_games_before,home_home_wins_before,home_home_win_pct_to_date,away_away_games_before,away_away_wins_before,away_away_win_pct_to_date,home_days_since_last_game,away_days_since_last_game,home_park_factor,away_park_factor
745907,MIN,NYY,2024-05-16,2024-05-16,657746.0,657376.0,0.4,3.4,4.4,-1.0000000000000004,0.8,4.6,2.8,1.7999999999999998,89.5,0.26033333333333336,0.2773333333333333,20.2,2.8666666666666667,89.5,0.2833333333333333,0.29533333333333334,27.566666666666666,7.3,0.5714285714285714,0.6585365853658537,21,11.0,0.5238095238095238,22,14.0,0.6363636363636364,1.0,1.0,0.98,1.07
745908,MIN,NYY,2024-05-15,2024-05-15,641154.0,573186.0,0.6,5.6,3.8,1.7999999999999998,0.6,4.4,3.6,0.8000000000000003,90.03333333333335,0.26499999999999996,0.18466666666666667,38.266666666666666,3.1,87.63333333333333,0.417,0.4146666666666667,16.53333333333333,17.033333333333335,0.5853658536585366,0.65,20,11.0,0.55,21,13.0,0.6190476190476191,1.0,1.0,0.98,1.07
745909,MIN,NYY,2024-05-14,2024-05-14,663978.0,607074.0,0.8,6.6,3.4,3.1999999999999997,0.6,5.2,4.2,1.0,87.36666666666667,0.2926666666666667,0.25033333333333335,25.633333333333336,4.333333333333333,91.23333333333335,0.36600000000000005,0.3746666666666667,30.033333333333335,1.5999999999999999,0.6,0.6410256410256411,19,11.0,0.5789473684210527,20,12.0,0.6,2.0,2.0,0.98,1.07
745910,MIN,SEA,2024-05-09,2024-05-09,641154.0,669302.0,0.6,4.0,4.8,-0.7999999999999998,0.6,4.8,3.8,1.0,90.46666666666665,0.3273333333333333,0.245,36.699999999999996,7.033333333333334,90.86666666666667,0.17166666666666666,0.277,23.8,11.5,0.5833333333333334,0.5294117647058824,18,10.0,0.5555555555555556,18,9.0,0.5,1.0,1.0,0.98,0.93
745911,MIN,BOS,2024-05-04,2024-05-04,641154.0,657514.0,1.0,7.0,3.8,3.2,0.6,3.6,2.8,0.8000000000000003,90.56666666666666,0.297,0.24966666666666662,36.766666666666666,5.6000000000000005,85.4,0.115,0.184,33.3,16.7,0.5806451612903226,0.5454545454545454,13,7.0,0.5384615384615384,17,11.0,0.6470588235294118,1.0,1.0,0.98,1.06
745912,MIN,SEA,2024-05-06,2024-05-06,680573.0,622491.0,0.8,5.2,4.4,0.7999999999999998,0.6,3.6,3.2,0.3999999999999999,87.2,0.2896666666666667,0.3376666666666666,20.133333333333336,6.533333333333332,91.89999999999999,0.18866666666666668,0.26399999999999996,30.53333333333333,5.633333333333333,0.5757575757575758,0.5483870967741935,15,8.0,0.5333333333333333,15,8.0,0.5333333333333333,1.0,1.0,0.98,0.93
745913,MIN,BOS,2024-05-05,2024-05-05,657746.0,681867.0,1.0,5.4,3.0,2.4000000000000004,0.4,2.8,2.6,0.19999999999999973,89.89999999999999,0.3073333333333333,0.26766666666666666,24.633333333333336,4.3,83.33333333333333,0.2293333333333333,0.26133333333333336,21.3,3.9666666666666663,0.59375,0.5294117647058824,14,8.0,0.5714285714285714,18,11.0,0.6111111111111112,1.0,1.0,0.98,1.06
745914,MIN,BOS,2024-05-03,2024-05-03,663978.0,656557.0,1.0,9.2,4.4,4.799999999999999,0.8,6.6,1.8,4.8,87.5,0.35766666666666663,0.36333333333333334,17.333333333333332,2.5,87.3,0.17833333333333337,0.236,27.666666666666668,4.0,0.5666666666666667,0.5625,12,6.0,0.5,16,11.0,0.6875,2.0,1.0,0.98,1.06
745915,MIN,SEA,2024-05-07,2024-05-07,641927.0,676106.0,0.8,4.6,3.6,0.9999999999999996,0.4,3.2,3.4,-0.19999999999999973,86.86666666666667,0.22733333333333336,0.228,23.733333333333334,5.3,90.03333333333335,0.25233333333333335,0.3096666666666667,17.466666666666665,9.133333333333333,0.5882352941176471,0.53125,16,9.0,0.5625,16,8.0,0.5,1.0,1.0,0.98,0.93
745916,MIN,CWS,2024-04-22,2024-04-22,663978.0,686563.0,0.2,2.8,5.8,-3.0,0.4,2.2,5.2,-3.0,87.46666666666665,0.4326666666666667,0.4223333333333334,13.5,7.833333333333333,,,,,,0.35,0.14285714285714285,8,2.0,0.25,10,1.0,0.1,1.0,1.0,0.98,1.04
745917,MIN,CWS,2024-04-23,2024-04-23,641154.0,607200.0,0.4,3.6,3.6,0.0,0.2,1.8,6.4,-4.6000000000000005,89.56666666666666,0.2786666666666667,0.2876666666666667,25.53333333333333,6.166666666666667,88.3,0.231,0.22,22.7,13.6,0.38095238095238093,0.13636363636363635,9,3.0,0.3333333333333333,11,1.0,0.09090909090909091,1.0,1.0,0.98,1.04
745918,MIN,CWS,2024-04-25,2024-04-25,680573.0,647336.0,0.8,4.8,3.4,1.4,0.0,3.0,7.2,-4.2,88.1,0.117,0.303,23.8,4.8,87.3,0.40166666666666667,0.42333333333333334,15.633333333333333,17.900000000000002,0.43478260869565216,0.125,11,5.0,0.45454545454545453,13,1.0,0.07692307692307693,1.0,1.0,0.98,1.04
745919,MIN,CWS,2024-04-24,2024-04-24,657746.0,676979.0,0.6,4.4,3.8,0.6000000000000005,0.0,2.4,7.4,-5.0,88.8,0.345,0.237,26.1,4.3,91.86666666666667,0.3866666666666667,0.28633333333333333,30.900000000000002,8.933333333333334,0.4090909090909091,0.13043478260869565,10,4.0,0.4,12,1.0,0.08333333333333333,1.0,1.0,0.98,1.04
745920,MIN,DET,2024-04-21,2024-04-21,686973.0,663554.0,0.2,3.4,6.0,-2.6,0.4,4.6,4.8,-0.20000000000000018,91.36666666666667,0.447,0.39466666666666667,22.066666666666666,7.333333333333333,89.94999999999999,0.254,0.345,17.8,2.4,0.3684210526315789,0.5238095238095238,7,2.0,0.2857142857142857,10,7.0,0.7,1.0,1.0,0.98,0.97
745921,MIN,DET,2024-04-20,2024-04-20,641927.0,681857.0,0.0,3.2,6.2,-3.0,0.4,4.0,4.2,-0.20000000000000018,87.10000000000001,0.4453333333333333,0.424,19.400000000000002,5.866666666666667,89.39999999999999,0.3093333333333333,0.323,19.033333333333335,8.200000000000001,0.3333333333333333,0.55,6,1.0,0.16666666666666666,9,7.0,0.7777777777777778,1.0,1.0,0.98,0.97
745922,MIN,DET,2024-04-19,2024-04-19,657746.0,656427.0,0.2,3.2,5.4,-2.2,0.4,3.8,4.0,-0.20000000000000018,,,,,,87.5,0.3196666666666667,0.31066666666666665,25.633333333333336,3.5666666666666664,0.35294117647058826,0.5263157894736842,5,1.0,0.2,8,6.0,0.75,2.0,1.0,0.98,0.97
745923,MIN,LAD,2024-04-10,2024-04-10,663978.0,676272.0,0.2,3.0,4.0,-1.0,0.6,4.4,4.6,-0.1999999999999993,87.3,0.435,0.402,11.1,11.1,92.35,0.3515,0.336,39.85,11.5,0.3333333333333333,0.7142857142857143,4,0.0,0.0,6,4.0,0.6666666666666666,1.0,1.0,0.98,0.95
745924,MIN,LAD,2024-04-09,2024-04-09,686973.0,607192.0,0.2,2.8,3.4,-0.6000000000000001,0.6,4.2,4.8,-0.5999999999999996,91.3,0.425,0.382,19.0,9.5,93.06666666666666,0.22,0.26,22.3,10.933333333333332,0.375,0.6923076923076923,3,0.0,0.0,5,3.0,0.6,1.0,1.0,0.98,0.95
745925,MIN,LAD,2024-04-08,2024-04-08,641927.0,572020.0,0.2,2.4,4.8,-2.4,0.6,4.4,5.2,-0.7999999999999998,87.9,0.944,0.752,7.1,7.1,90.2,0.303,0.298,21.7,21.7,0.42857142857142855,0.6666666666666666,2,0.0,0.0,4,2.0,0.5,2.0,1.0,0.98,0.95
745926,MIN,CLE,2024-04-06,2024-04-06,657746.0,471911.0,0.4,3.2,4.4,-1.2000000000000002,0.6,4.8,2.6,2.1999999999999997,90.2,0.204,0.219,25.0,5.0,86.1,0.386,0.254,14.3,4.8,0.5,0.75,1,0.0,0.0,8,6.0,0.75,2.0,2.0,0.98,0.98
745928,MIN,CLE,2024-04-04,2024-04-04,641154.0,676440.0,0.6,3.6,3.8,-0.19999999999999973,0.6,6.4,2.8,3.6000000000000005,90.3,0.227,0.252,29.2,0.0,88.4,0.414,0.445,18.2,22.7,0.6,0.7142857142857143,0,0.0,0.0,7,5.0,0.7142857142857143,1.0,1.0,0.98,0.98
745958,MIL,ATL,2024-07-30,2024-07-30,605452.0,693821.0,0.6,4.4,4.0,0.40000000000000036,0.4,4.4,4.2,0.20000000000000018,90.94999999999999,0.2335,0.34400000000000003,20.8,7.65,87.7,0.449,0.327,37.5,4.2,0.5754716981132075,0.5204081632653061,50,31.0,0.62,50,24.0,0.48,1.0,1.0,1.03,0.99
745959,MIL,ATL,2024-07-29,2024-07-29,607067.0,656550.0,0.6,3.0,3.4,-0.3999999999999999,0.4,4.6,4.4,0.1999999999999993,88.83333333333333,0.26833333333333337,0.2886666666666667,22.2,5.9333333333333345,86.16666666666667,0.38799999999999996,0.3986666666666667,22.0,14.833333333333334,0.5714285714285714,0.5257731958762887,49,30.0,0.6122448979591837,49,24.0,0.4897959183673469,1.0,1.0,1.03,0.99
745960,MIL,ATL,2024-07-31,2024-07-31,642547.0,519242.0,0.4,4.0,4.6,-0.5999999999999996,0.6,5.0,3.8,1.2000000000000002,89.89999999999999,0.35533333333333333,0.33299999999999996,25.766666666666666,9.2,87.76666666666667,0.21100000000000005,0.2416666666666666,32.199999999999996,7.633333333333333,0.5700934579439252,0.5252525252525253,51,31.0,0.6078431372549019,51,25.0,0.49019607843137253,1.0,1.0,1.03,0.99
745961,MIL,MIA,2024-07-28,2024-07-28,668964.0,667725.0,0.4,2.0,3.6,-1.6,0.8,6.2,3.6,2.6,88.66666666666667,0.2923333333333334,0.298,21.866666666666664,5.233333333333333,85.5,0.31466666666666665,0.33033333333333337,19.36666666666667,11.299999999999999,0.5673076923076923,0.3627450980392157,48,29.0,0.6041666666666666,46,15.0,0.32608695652173914,1.0,1.0,1.03,0.92
745962,MIL,WSH,2024-07-14,2024-07-14,642239.0,663623.0,0.2,3.6,4.8,-1.1999999999999997,0.4,3.6,5.4,-1.8000000000000003,,,,,,88.3,0.21933333333333338,0.2753333333333334,20.499999999999996,8.333333333333334,0.5625,0.46236559139784944,45,28.0,0.6222222222222222,52,24.0,0.46153846153846156,1.0,1.0,1.03,1.01
745963,MIL,WSH,2024-07-13,2024-07-13,572971.0,680730.0,0.4,4.4,4.0,0.40000000000000036,0.2,2.4,5.6,-3.1999999999999997,85.46666666666665,0.37633333333333335,0.365,14.266666666666666,12.700000000000001,88.73333333333333,0.32433333333333336,0.318,21.933333333333334,2.6999999999999997,0.5684210526315789,0.45652173913043476,44,28.0,0.6363636363636364,51,23.0,0.45098039215686275,1.0,1.0,1.03,1.01
745964,MIL,MIA,2024-07-26,2024-07-26,642547.0,669432.0,0.8,4.2,3.2,1.0,0.6,5.2,4.2,1.0,89.90000000000002,0.3273333333333333,0.30733333333333335,27.166666666666668,7.8,88.33333333333333,0.276,0.2763333333333333,20.833333333333332,10.566666666666668,0.5784313725490197,0.35,46,29.0,0.6304347826086957,44,13.0,0.29545454545454547,2.0,1.0,1.03,0.92
745965,MIL,WSH,2024-07-12,2024-07-12,642547.0,671131.0,0.4,4.6,4.0,0.5999999999999996,0.0,2.0,6.8,-4.8,89.66666666666667,0.254,0.25766666666666665,26.53333333333333,10.600000000000001,,,,,,0.574468085106383,0.45054945054945056,43,28.0,0.6511627906976745,50,22.0,0.44,1.0,1.0,1.03,1.01
745966,MIL,MIA,2024-07-27,2024-07-27,650644.0,676974.0,0.6,3.0,3.6,-0.6000000000000001,0.6,5.6,4.2,1.3999999999999995,86.3,0.36833333333333335,0.32033333333333336,25.066666666666663,13.033333333333331,90.56666666666666,0.25966666666666666,0.30533333333333335,21.3,5.0,0.5728155339805825,0.3564356435643564,47,29.0,0.6170212765957447,45,14.0,0.3111111111111111,1.0,1.0,1.03,0.92
745967,MIL,PIT,2024-07-11,2024-07-11,650644.0,694973.0,0.4,5.6,5.4,0.1999999999999993,0.4,4.8,4.2,0.5999999999999996,85.93333333333334,0.35566666666666663,0.306,19.833333333333332,11.533333333333331,92.06666666666666,0.29033333333333333,0.26933333333333337,32.23333333333333,6.466666666666668,0.5806451612903226,0.4782608695652174,42,28.0,0.6666666666666666,46,22.0,0.4782608695652174,1.0,1.0,1.03,0.93
745968,MIL,PIT,2024-07-09,2024-07-09,607067.0,676596.0,0.4,4.6,3.8,0.7999999999999998,0.4,5.6,3.0,2.5999999999999996,89.46666666666665,0.328,0.35233333333333333,17.466666666666665,5.9333333333333345,86.6,0.2475,0.244,11.8,11.1,0.5824175824175825,0.4777777777777778,40,27.0,0.675,44,21.0,0.4772727272727273,2.0,1.0,1.03,0.93
745969,MIL,PIT,2024-07-10,2024-07-10,668964.0,527048.0,0.2,4.4,6.2,-1.7999999999999998,0.6,7.6,2.8,4.8,88.3,0.3276666666666667,0.3253333333333333,18.8,3.733333333333333,87.53333333333335,0.4126666666666667,0.41,14.033333333333333,9.566666666666668,0.5760869565217391,0.4835164835164835,41,27.0,0.6585365853658537,45,22.0,0.4888888888888889,1.0,1.0,1.03,0.93
745970,MIL,CHC,2024-06-28,2024-06-28,607067.0,592791.0,0.8,5.0,3.4,1.6,0.2,3.0,4.4,-1.4000000000000004,88.90000000000002,0.29533333333333334,0.3336666666666666,14.5,4.333333333333335,87.39999999999999,0.26499999999999996,0.2943333333333333,23.400000000000002,4.0,0.5925925925925926,0.45569620253164556,37,25.0,0.6756756756756757,39,14.0,0.358974358974359,2.0,1.0,1.03,1.03
745971,MIL,CHC,2024-06-30,2024-06-30,642547.0,543294.0,0.8,4.4,3.2,1.2000000000000002,0.4,3.2,3.8,-0.5999999999999996,89.5,0.3116666666666667,0.26866666666666666,28.26666666666667,7.266666666666666,82.16666666666667,0.2623333333333333,0.2833333333333334,23.8,2.9333333333333336,0.5903614457831325,0.4567901234567901,39,26.0,0.6666666666666666,41,15.0,0.36585365853658536,1.0,1.0,1.03,1.03
745972,MIL,CHC,2024-06-29,2024-06-29,668964.0,657006.0,1.0,5.0,2.6,2.4,0.2,3.0,4.2,-1.2000000000000002,88.73333333333335,0.22166666666666668,0.285,20.0,4.433333333333334,88.56666666666666,0.21833333333333335,0.2826666666666667,28.166666666666668,5.2,0.5975609756097561,0.45,38,26.0,0.6842105263157895,40,14.0,0.35,1.0,1.0,1.03,1.03
745973,MIL,TEX,2024-06-25,2024-06-25,571948.0,571760.0,0.4,5.4,5.4,0.0,0.8,4.8,2.2,2.5999999999999996,89.36666666666667,0.2976666666666667,0.34833333333333333,19.466666666666665,1.4000000000000006,86.53333333333335,0.31466666666666665,0.31966666666666665,25.53333333333333,8.533333333333333,0.5822784810126582,0.4605263157894737,35,23.0,0.6571428571428571,39,17.0,0.4358974358974359,1.0,1.0,1.03,1.03
745974,MIL,TEX,2024-06-24,2024-06-24,642547.0,547179.0,0.4,4.6,4.8,-0.20000000000000018,0.8,5.4,2.4,3.0000000000000004,89.26666666666667,0.35600000000000004,0.31566666666666665,24.0,12.866666666666665,89.3,0.3163333333333333,0.37799999999999995,8.5,5.8,0.5769230769230769,0.4666666666666667,34,22.0,0.6470588235294118,38,17.0,0.4473684210526316,1.0,1.0,1.03,1.03
745975,MIL,TEX,2024-06-26,2024-06-26,572971.0,543135.0,0.6,4.8,4.2,0.5999999999999996,0.6,4.0,2.2,1.7999999999999998,87.54999999999998,0.30499999999999994,0.2985,20.6,4.549999999999999,90.66666666666667,0.3066666666666667,0.315,26.63333333333333,10.499999999999998,0.5875,0.45454545454545453,36,24.0,0.6666666666666666,40,17.0,0.425,1.0,1.0,1.03,1.03
745976,MIL,CIN,2024-06-15,2024-06-15,657649.0,671096.0,0.4,3.0,4.8,-1.7999999999999998,0.6,3.8,3.8,0.0,,,,,,88.19999999999999,0.3586666666666667,0.38433333333333336,18.333333333333332,9.299999999999999,0.5797101449275363,0.5238095238095238,32,20.0,0.625,29,15.0,0.5172413793103449,1.0,1.0,1.03,1.09
745977,MIL,CIN,2024-06-16,2024-06-16,607067.0,593423.0,0.6,3.2,3.0,0.20000000000000018,0.4,3.2,3.8,-0.5999999999999996,88.43333333333334,0.34,0.3153333333333333,20.666666666666668,7.166666666666668,90.96666666666665,0.37000000000000005,0.37433333333333335,24.233333333333334,13.666666666666666,0.5857142857142857,0.515625,33,21.0,0.6363636363636364,30,15.0,0.5,1.0,1.0,1.03,1.09
745978,MIL,TOR,2024-06-12,2024-06-12,668964.0,605135.0,0.6,4.0,3.6,0.3999999999999999,0.6,3.6,1.8,1.8,88.26666666666667,0.29800000000000004,0.332,19.900000000000002,5.3,85.93333333333334,0.26666666666666666,0.26299999999999996,27.266666666666666,3.5333333333333337,0.582089552238806,0.4925373134328358,30,19.0,0.6333333333333333,36,17.0,0.4722222222222222,1.0,1.0,1.03,1.03
745979,MIL,CIN,2024-06-14,2024-06-14,642547.0,668881.0,0.6,3.0,4.4,-1.4000000000000004,0.6,3.2,3.2,0.0,89.89999999999999,0.2906666666666667,0.303,33.6,13.466666666666667,91.89999999999999,0.3236666666666667,0.315,23.266666666666666,10.033333333333333,0.5882352941176471,0.5161290322580645,31,20.0,0.6451612903225806,28,14.0,0.5,2.0,2.0,1.03,1.09
745980,MIL,CWS,2024-06-01,2024-06-01,688107.0,676979.0,0.8,7.2,4.4,2.8,0.0,2.0,6.2,-4.2,88.46666666666665,0.25933333333333336,0.254,14.133333333333333,1.5,93.5,0.19966666666666674,0.2456666666666667,32.53333333333333,7.866666666666667,0.5964912280701754,0.25862068965517243,26,16.0,0.6153846153846154,27,5.0,0.18518518518518517,1.0,1.0,1.03,1.04
745981,MIL,TOR,2024-06-11,2024-06-11,692230.0,579328.0,0.6,4.0,3.4,0.6000000000000001,0.6,4.2,2.8,1.4000000000000004,87.5,0.403,0.34099999999999997,13.433333333333332,17.066666666666666,89.56666666666666,0.42300000000000004,0.41933333333333334,14.433333333333332,2.833333333333334,0.5909090909090909,0.48484848484848486,29,19.0,0.6551724137931034,35,16.0,0.45714285714285713,1.0,1.0,1.03,1.03
745982,MIL,TOR,2024-06-10,2024-06-10,607067.0,621244.0,0.4,3.6,3.6,0.0,0.8,4.6,2.6,1.9999999999999996,88.46666666666668,0.37966666666666665,0.33,21.53333333333333,8.500000000000002,88.83333333333333,0.2916666666666667,0.2866666666666667,15.5,4.0,0.5846153846153846,0.49230769230769234,28,18.0,0.6428571428571429,34,16.0,0.47058823529411764,1.0,1.0,1.03,1.03
745983,MIL,CWS,2024-05-31,2024-05-31,668964.0,607200.0,0.6,5.0,3.8,1.2000000000000002,0.0,1.6,4.8,-3.1999999999999997,88.19999999999999,0.3876666666666666,0.36133333333333334,22.099999999999998,15.366666666666667,89.16666666666667,0.23199999999999998,0.26333333333333336,19.0,5.333333333333333,0.5892857142857143,0.2631578947368421,25,15.0,0.6,26,5.0,0.19230769230769232,1.0,2.0,1.03,1.04
745984,MIL,CWS,2024-06-02,2024-06-02,642547.0,680897.0,0.8,7.0,4.8,2.2,0.0,2.4,6.2,-3.8000000000000003,89.13333333333333,0.3016666666666667,0.283,34.7,5.8,89.73333333333333,0.44533333333333336,0.4303333333333333,12.566666666666668,23.099999999999998,0.603448275862069,0.2542372881355932,27,17.0,0.6296296296296297,28,5.0,0.17857142857142858,1.0,1.0,1.03,1.04
745985,MIL,CHC,2024-05-30,2024-05-30,607067.0,592791.0,0.6,5.0,3.6,1.4,0.2,4.4,5.8,-1.3999999999999995,88.43333333333332,0.39433333333333337,0.3539999999999999,16.633333333333336,8.4,87.23333333333333,0.39833333333333326,0.39333333333333337,13.066666666666668,8.766666666666667,0.5818181818181818,0.49056603773584906,24,14.0,0.5833333333333334,27,11.0,0.4074074074074074,1.0,1.0,1.03,1.03
745986,MIL,CHC,2024-05-27,2024-05-27,688107.0,657006.0,0.6,4.2,2.6,1.6,0.2,3.0,5.2,-2.2,88.03333333333335,0.25866666666666666,0.26,9.700000000000001,1.5,89.26666666666667,0.4023333333333334,0.3213333333333333,20.5,5.8999999999999995,0.5769230769230769,0.5,21,12.0,0.5714285714285714,24,10.0,0.4166666666666667,1.0,1.0,1.03,1.03
745987,MIL,CHC,2024-05-28,2024-05-28,642547.0,676962.0,0.6,3.8,1.8,1.9999999999999998,0.0,2.4,5.6,-3.1999999999999997,88.43333333333334,0.3276666666666667,0.308,27.900000000000002,4.0,92.23333333333335,0.29833333333333334,0.3146666666666667,28.666666666666668,12.366666666666667,0.5849056603773585,0.49019607843137253,22,13.0,0.5909090909090909,25,10.0,0.4,1.0,1.0,1.03,1.03
745988,MIL,CHC,2024-05-29,2024-05-29,669060.0,684007.0,0.6,4.4,2.8,1.6000000000000005,0.2,3.2,4.4,-1.2000000000000002,89.36666666666667,0.308,0.38899999999999996,15.866666666666667,13.866666666666665,87.83333333333333,0.26899999999999996,0.2563333333333333,30.099999999999998,6.800000000000001,0.5740740740740741,0.5,23,13.0,0.5652173913043478,26,11.0,0.4230769230769231,1.0,1.0,1.03,1.03
745989,MIL,PIT,2024-05-14,2024-05-14,605452.0,682990.0,0.6,6.4,3.6,2.8000000000000003,0.4,5.6,6.4,-0.8000000000000007,91.09999999999998,0.3253333333333333,0.36433333333333334,15.1,6.8999999999999995,88.23333333333333,0.29,0.353,14.066666666666668,9.033333333333333,0.5853658536585366,0.4523809523809524,19,10.0,0.5263157894736842,21,10.0,0.47619047619047616,1.0,1.0,1.03,0.93
745990,MIL,STL,2024-05-12,2024-05-12,669060.0,571945.0,0.8,6.6,3.4,3.1999999999999997,0.0,2.8,6.8,-4.0,89.83333333333333,0.24033333333333337,0.32499999999999996,23.066666666666666,12.699999999999998,87.46666666666665,0.38999999999999996,0.35333333333333333,17.1,0.0,0.6153846153846154,0.36363636363636365,17,10.0,0.5882352941176471,19,8.0,0.42105263157894735,1.0,1.0,1.03,0.96
745991,MIL,PIT,2024-05-13,2024-05-13,607067.0,656605.0,0.6,6.0,3.2,2.8,0.2,4.0,7.0,-3.0,88.33333333333333,0.31266666666666665,0.35633333333333334,15.033333333333333,8.166666666666666,90.8,0.316,0.3406666666666667,25.23333333333333,6.733333333333334,0.6,0.43902439024390244,18,10.0,0.5555555555555556,20,9.0,0.45,1.0,1.0,1.03,0.93
745992,MIL,PIT,2024-05-15,2024-05-15,688107.0,527048.0,0.6,5.8,4.0,1.7999999999999998,0.4,5.4,6.2,-0.7999999999999998,87.0,0.124,0.201,20.0,0.0,87.86666666666667,0.3353333333333333,0.36833333333333335,19.2,3.033333333333333,0.5952380952380952,0.4418604651162791,20,11.0,0.55,22,10.0,0.45454545454545453,1.0,1.0,1.03,0.93
745993,MIL,STL,2024-05-10,2024-05-10,688107.0,458681.0,0.4,3.8,4.0,-0.20000000000000018,0.0,3.0,5.8,-2.8,88.89999999999999,0.32133333333333336,0.29533333333333334,15.4,9.433333333333335,89.03333333333335,0.2993333333333333,0.33499999999999996,11.833333333333334,10.299999999999999,0.5945945945945946,0.3870967741935484,15,8.0,0.5333333333333333,17,8.0,0.47058823529411764,1.0,1.0,1.03,0.96
745994,MIL,STL,2024-05-11,2024-05-11,642547.0,502043.0,0.6,6.0,3.4,2.6,0.0,2.4,6.8,-4.4,88.2,0.32,0.3476666666666666,27.13333333333333,15.633333333333335,86.13333333333333,0.25166666666666665,0.311,27.333333333333332,7.5,0.6052631578947368,0.375,16,9.0,0.5625,18,8.0,0.4444444444444444,1.0,1.0,1.03,0.96
745995,MIL,STL,2024-05-09,2024-05-09,668964.0,543243.0,0.2,3.4,5.0,-1.6,0.2,3.4,4.4,-1.0000000000000004,87.89999999999999,0.37433333333333335,0.365,19.533333333333335,10.1,87.96666666666665,0.21233333333333335,0.25666666666666665,36.0,6.666666666666667,0.5833333333333334,0.4,14,7.0,0.5,16,8.0,0.5,1.0,2.0,1.03,0.96
745996,MIL,TB,2024-05-01,2024-05-01,607067.0,621107.0,0.4,4.6,7.8,-3.2,0.2,3.2,5.8,-2.5999999999999996,87.83333333333333,0.334,0.37833333333333335,18.0,9.733333333333334,86.7,0.25566666666666665,0.25666666666666665,21.066666666666666,2.3000000000000003,0.6206896551724138,0.45161290322580644,13,6.0,0.46153846153846156,14,6.0,0.42857142857142855,1.0,1.0,1.03,0.91
745997,MIL,TB,2024-04-30,2024-04-30,642547.0,641302.0,0.4,4.4,8.4,-4.0,0.4,4.2,5.2,-1.0,88.59999999999998,0.29033333333333333,0.35200000000000004,32.6,9.700000000000001,83.85,0.334,0.2885,18.7,6.85,0.6071428571428571,0.4666666666666667,12,5.0,0.4166666666666667,13,6.0,0.46153846153846156,1.0,1.0,1.03,0.91
745998,MIL,NYY,2024-04-27,2024-04-27,605452.0,607074.0,0.6,4.0,3.8,0.20000000000000018,0.4,3.6,3.6,0.0,90.76666666666667,0.31366666666666665,0.2996666666666667,20.433333333333334,5.433333333333334,91.33333333333333,0.25466666666666665,0.25466666666666665,21.599999999999998,11.766666666666666,0.68,0.625,9,5.0,0.5555555555555556,11,7.0,0.6363636363636364,1.0,1.0,1.03,1.07
745999,MIL,TB,2024-04-29,2024-04-29,669060.0,686752.0,0.6,5.0,8.6,-3.5999999999999996,0.2,4.4,6.0,-1.5999999999999996,90.6,0.2555,0.368,15.05,11.45,91.56666666666666,0.2823333333333333,0.32966666666666666,25.733333333333334,8.966666666666667,0.6296296296296297,0.4482758620689655,11,5.0,0.45454545454545453,12,5.0,0.4166666666666667,1.0,1.0,1.03,0.91
746000,MIL,NYY,2024-04-26,2024-04-26,607067.0,661563.0,0.6,3.0,2.6,0.3999999999999999,0.6,3.4,3.0,0.3999999999999999,87.66666666666667,0.3,0.385,16.666666666666668,5.733333333333334,93.3,0.2763333333333333,0.253,35.06666666666667,21.133333333333333,0.6666666666666666,0.6521739130434783,8,4.0,0.5,10,7.0,0.7,1.0,1.0,1.03,1.07
746001,MIL,NYY,2024-04-28,2024-04-28,668964.0,573186.0,0.6,4.2,6.0,-1.7999999999999998,0.6,6.6,3.8,2.8,87.2,0.283,0.287,21.1,5.3,87.96666666666665,0.37566666666666665,0.30966666666666665,26.633333333333336,10.766666666666666,0.6538461538461539,0.64,10,5.0,0.5,12,8.0,0.6666666666666666,1.0,1.0,1.03,1.07
746002,MIL,SD,2024-04-15,2024-04-15,605452.0,605397.0,0.8,8.4,3.8,4.6000000000000005,0.6,5.4,4.4,1.0,89.95,0.2495,0.277,21.799999999999997,15.8,86.23333333333333,0.37000000000000005,0.39799999999999996,22.366666666666664,7.533333333333334,0.7142857142857143,0.5,5,3.0,0.6,7,4.0,0.5714285714285714,1.0,1.0,1.03,0.93
746003,MIL,SEA,2024-04-07,2024-04-07,607067.0,676106.0,0.6,3.8,4.0,-0.20000000000000018,0.4,3.4,5.2,-1.8000000000000003,88.2,0.28,0.371,9.1,9.1,90.3,0.297,0.408,4.3,4.3,0.7142857142857143,0.4444444444444444,4,2.0,0.5,2,1.0,0.5,1.0,1.0,1.03,0.93
746004,MIL,SD,2024-04-16,2024-04-16,489119.0,656302.0,0.6,7.2,4.2,3.0,0.8,6.6,4.0,2.5999999999999996,86.9,0.213,0.494,0.0,14.3,90.73333333333333,0.21466666666666664,0.2783333333333333,30.400000000000002,9.166666666666666,0.6666666666666666,0.5263157894736842,6,3.0,0.5,8,5.0,0.625,1.0,1.0,1.03,0.93
